title,author,isbn,origen
Mecánica de materiales /,"Beer, Ferdinand P.",9789701039502.0,koha_consulta
Mecánica de materiales /,"Beer, Ferdinand P.",9789701039502.0,koha
Preparación y evaluación de proyectos.,"Sapag Chaín, Nassir",9789701042489.0,koha_consulta
Mecánica vectorial para ingenieros :,"Beer, Ferdinand P.",9789701044698.0,koha
Automatización y control prácticas de laboratorio.,"Dorantes González, Dante Jorge",9789701047941.0,koha_consulta
Física :,"Moore, Thomas A.",9789701048948.0,koha
Máquinas eléctricas.,"Chapman, Stephen J.",9789701049471.0,koha
Ingeniería y ciencias ambientales /,"Davis, Mackenzie L.",9789701049785.0,koha_consulta
Señales y sistemas :,"Roberts, Michael J.",9789701050675.0,koha_consulta
Cálculo :,"Smith, Robert T.",9789701052136.0,koha_consulta
Cálculo :,"Smith, Robert T.",9789701052136.0,koha
Fundamentos de lógica digital con diseño VHDL.,"Brown, Stephen",9789701056097.0,koha_consulta
Química orgánica.,"Carey, Francis A.",9789701056103.0,koha_consulta
Ecuaciones diferenciales :,"Ledder, Glenn",9789701056264.0,koha_consulta
Cálculo aplicado :,"Hoffmann, Laurence D.",9789701059074.0,koha_consulta
Cálculo aplicado :,"Hoffmann, Laurence D.",9789701059074.0,koha
Química.,"Chang, Raymond",9789701061114.0,koha
Química analítica /,"Higson, Séamus",9789701061527.0,koha
Algebra lineal.,"Grossman S., Stanley I.",9789701065174.0,koha_consulta
Algebra lineal.,"Grossman S., Stanley I.",9789701065174.0,koha
Economía :,"Mochón Morcillo, Francisco",9789701066041.0,koha_consulta
Economía :,"Mochón Morcillo, Francisco",9789701066041.0,koha
Harrison Principios de medicina interna.,"Fauci, Anthony S.",9789701066751.0,koha
Harrison Principios de medicina interna.,"Fauci, Anthony S.",9789701066768.0,koha
Economía :,"Mochón Morcillo, Francisco",9789701067949.0,koha
Economía :,"Mochón Morcillo, Francisco",9789701067949.0,koha_consulta
Cálculo 2 :,"Larson, Ron",9789701071342.0,koha_consulta
Cálculo 2 :,"Larson, Ron",9789701071342.0,koha
Termodinámica /,"Çengel, Yunus A.",9789701072868.0,koha
Cálculo integral :,"Coquillat, Fernando",9789701502778.0,koha
Seguridad e higiene del trabajo :,"Cortés Díaz, José María",9789701502853.0,koha_consulta
Ergonomía 1 :,"Mondelo, Pedro",9789701502952.0,koha_consulta
Ergonomía 2 :,"Mondelo, Pedro",9789701502969.0,koha
Ergonomía 3 :,"Mondelo, Pedro",9789701502983.0,koha_consulta
Problemas resueltos de mecánica clásica.,"Benguria D., Rafael",9789701504260.0,koha
Problemas resueltos de mecánica clásica.,"Benguria D., Rafael",9789701504260.0,koha_consulta
Análisis dinámico de sistemas mecánicos.,"Chiang S., Luciano",9789701504284.0,koha_consulta
Introducción a la mecánica de fluídos.,"Fernández Larrañaga, Bonifacio",9789701504314.0,koha_consulta
Tratamiento digital de la señal :,"Mariño Acebal, José B.",9789701504499.0,koha_consulta
Métodos estadísticos :,"Prat Bartés, Albert",9789701504529.0,koha
Control de procesos industriales :,"Creus Solé, Antonio",9789701504697.0,koha_consulta
Control de procesos industriales :,"Creus Solé, Antonio",9789701504697.0,koha
Ejercicios de dibujo técnico :,"Cobos Gutiérrez, Carlos",9789701504871.0,koha_consulta
Sensores y acondicionadores de señal.,"Pallás Areny, Ramón",9789701505779.0,koha
Ingeniería de control.,"Bolton, W.",9789701506363.0,koha
Control estadístico de la calidad.,"Carot Alonso, Vicente",9789701506622.0,koha_consulta
Prácticas de electrónica.,"Zbar, Paul B.",9789701506769.0,koha
Prácticas de electrónica.,"Zbar, Paul B.",9789701506769.0,koha_consulta
Control de procesos.,"Roca Cusidó, Alfred",9789701507247.0,koha
Ergonomía 4 :,"Mondelo, Pedro R.",9789701507827.0,koha_consulta
Mediciones mecánicas :,"Figliola, Richard S.",9789701508527.0,koha
Mediciones mecánicas :,"Figliola, Richard S.",9789701508527.0,koha_consulta
Laboratorio de ergonomía.,"Chiner Dasí, Mercedes",9789701508879.0,koha_consulta
Manual de gerenciamiento en empresas de salud.,"Daccordi, Horacio A.",9789701509166.0,koha_consulta
Metodología del diseño industrial :,"Aguayo González, Francisco",9789701509166.0,koha
Resistencia de materiales.,"Pytel, Andrew",9789701510568.0,koha_consulta
Circuitos eléctricos /,"Dorf, Richard C.",9789701510988.0,koha_consulta
Problemas de física :,"Burbano de Ercilla, Santiago",9789701511077.0,koha
Problemas de física :,"Burbano de Ercilla, Santiago",9789701511084.0,koha
Problemas de física :,"Burbano de Ercilla, Santiago",9789701511084.0,koha_consulta
Problemas de física :,"Burbano de Ercilla, Santiago",9789701511091.0,koha_consulta
Inteligencia artificial e ingeniería del conocimiento.,"Pajares Martinsanz, Gonzalo",9789701511664.0,koha
Sensores y acondicionadores de señal.,"Pallás Areny, Ramón",9789701512319.0,koha
Sensores y acondicionadores de señal.,"Pallás Areny, Ramón",9789701512319.0,koha_consulta
Redes neuronales y sistemas borrosos.,"Brío, Bonifacio Martín de",9789701512500.0,koha_consulta
Redes neuronales y sistemas borrosos.,"Brío, Bonifacio Martín de",9789701512500.0,koha
Máquinas eléctricas :,"Ponce Cruz, Pedro",9789701513125.0,koha
Ingeniería de control moderna.,"Ogata, Katsuhiko",9789701700488.0,koha
Señales y sistemas.,"Oppenheim, Alan V.",9789701701164.0,koha_consulta
Señales y sistemas.,"Oppenheim, Alan V.",9789701701164.0,koha
Mechanism design :,"Holroyd, James",9789701701638.0,koha
Aprendiendo Borland C++Builder 3 :,"Reisdorph, Kent",9789701702031.0,koha_consulta
Probabilidad y estadística para ingenieros.,"Walpole, Ronald E.",9789701702642.0,koha
Amplificadores operacionales y circuitos integrados lineales.,"Coughlin, Robert F.",9789701702673.0,koha_consulta
Diseño digital :,"Wakerly, John F.",9789701704042.0,koha
Diseño digital :,"Wakerly, John F.",9789701704042.0,koha_consulta
Sistemas embebidos en FPGA / ,"Cayssials, Ricardo",9789701704042.0,koha
Cálculo diferencial e integral.,"Purcell, Edwin J.",9789701704134.0,koha
Introducción a los mecanismos.,"Carrizosa Segura, León Gerardo",9789701842461.0,koha_consulta
Diseño de mecanismos :,"Erdman, Arthur G.",9789701842461.0,koha_consulta
Sistemas de control para ingeniería.,"Nise, Norman S.",9789702402541.0,koha_consulta
Sistemas de control para ingeniería.,"Nise, Norman S.",9789702402541.0,koha
Mecánica de materiales.,"Craig, Roy R.",9789702402558.0,koha_consulta
Mecánica de materiales.,"Craig, Roy R.",9789702402558.0,koha
Física: :,"Resnick, Robert",9789702403265.0,koha
Física: :,"Resnick, Robert",9789702403265.0,koha_consulta
Introducción al análisis de regresión lineal.,"Montgomery, Douglas C.",9789702403272.0,koha_consulta
Un enfoque analítico del mantenimiento industrial.,"Dounce Villanueva, Enrique",9789702409144.0,koha_consulta
Proyectos ambientales en la industria.,"Baca Urbina, Gabriel",9789702410355.0,koha_consulta
Algebra lineal y sus aplicaciones.,"Lay, David C.",9789702600800.0,koha
Cálculo.,"Purcell, Edwin J.",9789702601326.0,koha
Redes de computadoras /,"Tanenbaum, Andrew S.",9789702601623.0,koha_consulta
Redes de computadoras /,"Tanenbaum, Andrew S.",9789702601623.0,koha
Matemáticas avanzadas para ingeniería /,"James, Glyn",9789702602095.0,koha
Matemáticas avanzadas para ingeniería /,"James, Glyn",9789702602095.0,koha_consulta
Como programar en C++ /,"Deitel, Harvey M.",9789702602545.0,koha_consulta
Sistemas digitales :,"Tocci, Ronald J.",9789702602972.0,koha
Biología celular y molecular /,"Jiménez García, Luis Felipe",9789702603870.0,koha_consulta
Biología celular y molecular /,"Jiménez García, Luis Felipe",9789702603870.0,koha
Física /,"Wilson, Jerry D.",9789702604259.0,koha
Electrónica :,"Boylestad, Robert L.",9789702604365.0,koha
Introducción al análisis de circuitos.,"Boylestad, Robert L.",9789702604488.0,koha
Química :,"Brown, Theodore L.",9789702604686.0,koha
Cómo programar en C++ y Java /,"Deitel, Harvey M.",9789702605317.0,koha
Cómo programar en C++ y Java /,"Deitel, Harvey M.",9789702605317.0,koha_consulta
Cálculo :,"Thomas, George B., Jr.",9789702606437.0,koha
Cálculo :,"Thomas, George B., Jr.",9789702606437.0,koha_consulta
Cálculo :,"Thomas, George B., Jr.",9789702606444.0,koha
Cálculo :,"Thomas, George B., Jr.",9789702606444.0,koha_consulta
Mecánica de materiales.,"Hibbeler, R.C.",9789702606543.0,koha
Física universitaria :,"Sears, Francis W.",9789702606727.0,koha
Sistemas digitales y electrónica digital :,"Garza Garza, Juan Ángel",9789702607199.0,koha_consulta
Robótica.,"Craig, John J.",9789702607724.0,koha
Robótica.,"Craig, John J.",9789702607724.0,koha_consulta
Física conceptual.,"Hewitt, Paul G.",9789702607953.0,koha
Diseño de elementos de máquinas.,"Mott, Robert L.",9789702608127.0,koha_consulta
Física.,"Wilson, Jerry D.",9789702608516.0,koha_consulta
Física.,"Wilson, Jerry D.",9789702608516.0,koha
Algebra lineal y sus aplicaciones.,"Lay, David C.",9789702609063.0,koha
Algebra lineal y sus aplicaciones.,"Lay, David C.",9789702609063.0,koha_consulta
Cálculo.,"Purcell, Edwin J.",9789702609193.0,koha_consulta
Cálculo.,"Purcell, Edwin J.",9789702609193.0,koha
Probabilidad y estadística para ingeniería y ciencias.,"Walpole, Ronald E.",9789702609360.0,koha
Sistemas digitales :,"Tocci, Ronald J.",9789702609704.0,koha
Sistemas digitales :,"Tocci, Ronald J.",9789702609704.0,koha_consulta
Cálculo integral para ingeniería.,"Santiago Acosta, Rubén Darío",9789702609902.0,koha
Cálculo integral para ingeniería [recurso electrónico].,"Santiago Acosta, Rubén Darío",9789702609902.0,koha
Fundamentos de química orgánica.,"Yurkanis Bruice, Paula",9789702610229.0,koha
"Manufactura, ingeniería y tecnología.","Kalpakjian, Serope",9789702610267.0,koha_consulta
Fundamentos de aplicaciones en electromagnetismo /,"Ulaby, Fawwaz T.",9789702610557.0,koha
Matlab®para ingenieros.,"Moore, Holly",9789702610823.0,koha
Fundamentos de señales y sistemas usando la web y Matlab®.,"Kamen, Edward W.",9789702611875.0,koha_consulta
Fundamentos de señales y sistemas usando la web y Matlab®.,"Kamen, Edward W.",9789702611875.0,koha
Bioestadística.,"Blair, R. Clifford",9789702611967.0,koha_consulta
Como programar en C++ /,"Deitel, Harvey M.",9789702612735.0,koha_consulta
Como programar en C++ /,"Deitel, Harvey M.",9789702612735.0,koha
Ecuaciones diferenciales :,"Edwards, C. Henry",9789702612858.0,koha
Introducción a la fisicoquímica: termodinámica,Thomas Engel y Philip Reid,9789702614180.0,bidi
SISTEMAS DE CONTROL EN TIEMPO DISCRETO,Ogata Masato,9789702614395.0,bidi
Principios de anatomía y fisiología.,"Tortora, Gerard J.",9789706135704.0,koha
Ecuaciones diferenciales :,"Borrelli, Robert L.",9789706136114.0,koha
Ecuaciones diferenciales :,"Borrelli, Robert L.",9789706136114.0,koha_consulta
Procesamiento digital de señales /,"Aljama Corrales, Tomás",9789706200563.0,koha
Procesamiento digital de señales /,"Aljama Corrales, Tomás",9789706200563.0,koha_consulta
Imagenología médica / ,"Valdés Cristerna, Raquel",9789706205988.0,koha_consulta
Imagenología médica / ,"Valdés Cristerna, Raquel",9789706205988.0,koha
Circuitos eléctricos.,"Cornejo, Juan Manuel",9789706206015.0,koha
Circuitos eléctricos.,"Cornejo, Juan Manuel",9789706206015.0,koha_consulta
Cálculo de una variable :,"Stewart, James",9789706860699.0,koha
Cálculo de una variable :,"Stewart, James",9789706860699.0,koha_consulta
Fundamentos de bioestadística.,"Pagano, Marcello",9789706860743.0,koha
C++ desarrollo de proyectos.,"Smith, Jo Ann",9789706860927.0,koha
Ecuaciones diferenciales con aplicaciones de modelado.,"Zill, Dennis G.",9789706861214.0,koha_consulta
Cálculo multivariable.,"Stewart, James",9789706861238.0,koha
Cálculo multivariable.,"Stewart, James",9789706861238.0,koha_consulta
Cálculo :,"Stewart, James",9789706861276.0,koha
Probabilidad y estadística para ingeniería y ciencias.,"Velasco Sotomayor, Gabriel",9789706861368.0,koha_consulta
Introducción al análisis de Fourier y las ondoletas.,"Pinsky, Mark A.",9789706861924.0,koha_consulta
Matemáticas avanzadas para ingeniería.,"O'Neil, Peter V.",9789706862792.0,koha
Física I :,"Serway, Raymond A.",9789706863393.0,koha
Física I :,"Serway, Raymond A.",9789706863393.0,koha_consulta
Ciencia e ingeniería de los materiales.,"Askeland, Donald R.",9789706863614.0,koha_consulta
Fundamentos de química analítica.,"Skoog, Douglas A.",9789706863690.0,koha
Física :,"Serway, Raymond A.",9789706864239.0,koha
Física :,"Serway, Raymond A.",9789706864253.0,koha
Ecuaciones diferenciales con problemas de valores en la frontera.,"Zill, Dennis G.",9789706864888.0,koha
Ecuaciones diferenciales con problemas de valores en la frontera.,"Zill, Dennis G.",9789706864888.0,koha_consulta
Algebra lineal : una introducción moderna.,"Poole, David",9789706865953.0,koha
Algebra lineal : una introducción moderna.,"Poole, David",9789706865953.0,koha_consulta
Precálculo :,"Stewart, James",9789706866387.0,koha_consulta
Precálculo :,"Stewart, James",9789706866387.0,koha
Cálculo de varias variables :,"Stewart, James",9789706866523.0,koha
Cálculo de varias variables :,"Stewart, James",9789706866523.0,koha_consulta
Cálculo :,"Stewart, James",9789706866547.0,koha
Matemáticas avanzadas para ingeniería.,"O'Neil, Peter V.",9789706867964.0,koha
Matemáticas avanzadas para ingeniería.,"O'Neil, Peter V.",9789706867964.0,koha_consulta
Física :,"Serway, Raymond A.",9789706868220.0,koha
Química orgánica.,"McMurry, John",9789706868237.0,koha
Principios de análisis instrumental.,"Skoog, Douglas A.",9789706868299.0,koha
Probabilidad y estadística para ingeniería y ciencias.,"Devore, Jay L.",9789706868312.0,koha_consulta
Probabilidad y estadística para ingeniería y ciencias.,"Devore, Jay L.",9789706868312.0,koha
Física :,"Serway, Raymond A.",9789706868374.0,koha
La inteligencia emocional.,"Goleman, Daniel",9789707102798.0,koha
Bioestadística médica.,"Dawson, Beth",9789707291348.0,koha_consulta
Fisiopatología médica :,"McPhee, Stephen J.",9789707292451.0,koha
Ecuaciones diferenciales :,"Brannan, James R.",9789708171366.0,koha
Mecánica de materiales.,"Gere, James M.",9789708300407.0,koha
Ecuaciones diferenciales con aplicaciones de modelado.,"Zill, Dennis G.",9789708300551.0,koha_consulta
Biología :,"Starr, Cecie",9789708300667.0,koha_consulta
Introducción a las señales y los sistemas.,"Lindner, Douglas K.",9789803730499.0,koha_consulta
La educación superior como responsabilidad de todos :,"Wainer, José",9789806401006.0,koha
La UNESCO frente al cambio de la educación superior en América Latina y el Caribe :,"Didriksson, Axel",9789806401013.0,koha
Mudança e desenvolvimiento de universidade publica na América Latina :,"Trindade, Hélgio",9789806401037.0,koha
Bases para la transformación de la educación superior en América Latina y el Caribe :,"Yarzábal, Luis",9789806401044.0,koha
Calidad y cooperación internacional en la educación superior de América Latina y el Caribe :,"Pallán Figueroa, Carlos",9789806401051.0,koha
Calidad y cooperación internacional en la educación superior de América Latina y el Caribe :,"Pallán Figueroa, Carlos",9789806401051.0,koha_consulta
La transformación universitaria en vísperas del tercer milenio :,"Yarzábal, Luis",9789806401068.0,koha
Educación superior con miras al siglo XXI :,"Tellería-Geiger, José L.",9789806401075.0,koha
Educación superior con miras al siglo XXI :,"Tellería-Geiger, José L.",9789806401075.0,koha_consulta
Los nuevos escenarios universitarios ante el fin de siglo :,"Caló, Leonardo",9789806401082.0,koha
Nutrición Pediátrica,SVPP Sociedad Venezolana de Puericultura y Pediatría,9789806908383.0,bidi
Manual de Antibióticos en Pediatría,SVPP Sociedad Venezolana de Puericultura y Pediatría,9789806908413.0,bidi
Manual de Vacunas,SVPP Sociedad Venezolana de Puericultura y Pediatría,9789806908420.0,bidi
Crecimiento y Maduración Física,Mercedez López Blanco,9789806908437.0,bidi
Cáncer de Mama al Día,"Gerardo Antonio Hernández Muñoz, Edgardo T. Bernardello, Alfredo Carlos S. D. Barros",9789806908482.0,bidi
Manejo Integral del paciente politraumatizado,Pablo Rafael Ottolino Lavarte,9789806908499.0,bidi
Mathematical modelling and computer simulation of biomechanical systems.,"Zinkovsky, A.V.",9789810223953.0,koha
Neuroprosthetics :,"Horch, Kenneth W.",9789812380227.0,koha_consulta
Understanding the human machine :,"Valentinuzzi, Max E.",9789812560438.0,koha_consulta
The nonlinear workbook.,"Steeb, Willi-Hans",9789812818539.0,koha_consulta
Tissue and organ regeneration.,"Zhang, Lijie Grace",9789814411677.0,koha
Métodos y técnicas de investigación :,"Ander-Egg, Ezequiel",9789870000204.0,koha
Repensando la investigación-acción-participativa :,"Ander-Egg, Ezequiel",9789870003779.0,koha
Métodos y técnicas de investigación :,"Ander-Egg, Ezequiel",9789870003946.0,koha
Los caminos de la ciencia :,"Sabino, Carlos A.",9789870006169.0,koha
